class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,domain_score,normalized_domain_score,diversity_score,normalized_diversity_score,final_score,selected_rank,feature_backbone,selection_method
D00,D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.txt,0.7907578,0.5375630855560303,0.4660043716430664,0.9081555008888245,0.722859263420105,11,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.txt,0.79170465,0.5491344332695007,0.44900980591773987,0.8693639636039734,0.7092491984367371,12,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.txt,0.79335153,0.5692600011825562,0.43571537733078003,0.8390183448791504,0.7041391730308533,13,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.txt,0.805799,0.7213741540908813,0.3532235622406006,0.6507238149642944,0.6860489845275879,14,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.txt,0.79284006,0.5630096793174744,0.41964197158813477,0.802329421043396,0.6826695203781128,15,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.txt,0.80891204,0.7594168782234192,0.3036388158798218,0.537542462348938,0.648479700088501,16,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.txt,0.7978283,0.6239684820175171,0.36246705055236816,0.6718228459358215,0.6478956937789917,17,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.txt,0.7973216,0.6177763938903809,0.35330772399902344,0.6509159207344055,0.6343461275100708,18,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.txt,0.7925229,0.5591338276863098,0.3733375072479248,0.6966356039047241,0.6278847455978394,19,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.txt,0.8020587,0.6756657958030701,0.30673664808273315,0.5446135401725769,0.6101396679878235,20,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.txt,0.7979119,0.6249896883964539,0.3286902606487274,0.5947244763374329,0.6098570823669434,21,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.txt,0.7898253,0.5261680483818054,0.36645418405532837,0.6809238195419312,0.6035459041595459,22,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001901_prompt06_seed6394982119858046332_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001901_prompt06_seed6394982119858046332_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt06_seed6394982119858046332_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt06_seed6394982119858046332_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt06_seed6394982119858046332_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt06_seed6394982119858046332_00001_.txt,0.7771847,0.3716939091682434,0.42857110500335693,0.8227109313011169,0.5972024202346802,23,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.txt,0.7972523,0.616929292678833,0.3075156509876251,0.6038352847099304,0.6103823184967041,24,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001522_prompt06_seed2026088144838524094_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001522_prompt06_seed2026088144838524094_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001522_prompt06_seed2026088144838524094_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001522_prompt06_seed2026088144838524094_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001522_prompt06_seed2026088144838524094_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001522_prompt06_seed2026088144838524094_00001_.txt,0.7792079,0.39641788601875305,0.3858916163444519,0.8015432357788086,0.5989805459976196,25,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.txt,0.8017474,0.6718613505363464,0.27499639987945557,0.5218035578727722,0.5968324542045593,26,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.txt,0.7897726,0.5255241394042969,0.3295038938522339,0.6593018770217896,0.5924130082130432,27,lpips_alex,Greedy Farthest Point Sampling with Quality Score
