class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,domain_score,normalized_domain_score,diversity_score,normalized_diversity_score,final_score,selected_rank,feature_backbone,selection_method
D20,D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.txt,0.79527116,0.4416199028491974,0.4263942837715149,0.7849122881889343,0.613266110420227,17,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.txt,0.8336174,0.813666045665741,0.2958770990371704,0.4096652567386627,0.611665666103363,18,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.txt,0.78763384,0.36752039194107056,0.4282605051994324,0.7902778387069702,0.5788991451263428,19,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.txt,0.8022338,0.509173572063446,0.3673211932182312,0.6150725483894348,0.5621230602264404,20,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.txt,0.8067415,0.5529082417488098,0.345392644405365,0.5520262718200684,0.5524672269821167,21,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.txt,0.7604896,0.10415902733802795,0.5012053847312927,1.0,0.5520794987678528,22,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.txt,0.7810427,0.30357125401496887,0.423255056142807,0.8934510350227356,0.5985111594200134,23,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.txt,0.78664386,0.35791537165641785,0.39293980598449707,0.7930858731269836,0.5755006074905396,24,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.txt,0.78463626,0.3384370505809784,0.3980337977409363,0.809950590133667,0.5741938352584839,25,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.txt,0.7800324,0.2937690317630768,0.4109150171279907,0.8525967001914978,0.5731828808784485,26,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.txt,0.8115091,0.5991648435592651,0.30998125672340393,0.5184336304664612,0.5587992668151855,27,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.txt,0.78409773,0.33321207761764526,0.3862331509590149,0.7708820104598999,0.5520470142364502,28,lpips_alex,Greedy Farthest Point Sampling with Quality Score
