image_name,class_name,image_path,label_path,color_dist,texture_dist,light_dist,sharpness_dist,domain_score,domain_rank_in_class,domain_pass
D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt08_seed1610402480660115954_00001_.txt,1.5399760007858276,3.251520872116089,0.5075888633728027,1.7984353303909302,0.80891204,11,True
D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt03_seed2089746339203728333_00001_.txt,1.6242464780807495,3.0147745609283447,0.7226738333702087,1.7753344774246216,0.805799,12,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt01_seed3231969582762089424_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt01_seed3231969582762089424_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt01_seed3231969582762089424_00001_.txt,0.6297401785850525,4.209497451782227,0.7714723944664001,1.828700304031372,0.8057959,13,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt05_seed5443897663220556406_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt05_seed5443897663220556406_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt05_seed5443897663220556406_00001_.txt,0.6680570244789124,4.001583099365234,0.9361947178840637,1.8112589120864868,0.8054056,14,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt09_seed6063415949021850831_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt09_seed6063415949021850831_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt09_seed6063415949021850831_00001_.txt,0.6790276765823364,4.061861515045166,0.9260851144790649,1.7980953454971313,0.8037096,15,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt10_seed5193649382915790469_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt10_seed5193649382915790469_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt10_seed5193649382915790469_00001_.txt,0.7081317901611328,4.103862762451172,0.8809305429458618,1.7905939817428589,0.802969,16,True
D00_D00_longitudinal_crack_China_MotorBike_001865_prompt01_seed8038329669872996408_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt01_seed8038329669872996408_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt01_seed8038329669872996408_00001_.txt,0.8788899779319763,3.3368842601776123,1.33024001121521,1.8499478101730347,0.8025145,17,True
D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt03_seed8843442916409366243_00001_.txt,0.9930992722511292,3.0341646671295166,1.474511742591858,1.8559690713882446,0.8020587,18,True
D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt06_seed3535366479815408300_00001_.txt,1.9287080764770508,3.0996036529541016,0.3505691587924957,1.8426780700683594,0.8017474,19,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt12_seed4331587254688019760_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt12_seed4331587254688019760_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt12_seed4331587254688019760_00001_.txt,0.7602993249893188,3.864731788635254,1.0844366550445557,1.7879756689071655,0.8011425,20,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt07_seed5769820278513115332_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt07_seed5769820278513115332_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt07_seed5769820278513115332_00001_.txt,0.5916848182678223,4.599286079406738,0.6122414469718933,1.830091118812561,0.80045426,21,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt11_seed9104803737414389932_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt11_seed9104803737414389932_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt11_seed9104803737414389932_00001_.txt,0.63385009765625,4.23167085647583,0.9227251410484314,1.7906887531280518,0.8004004,22,True
D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.txt,1.7091749906539917,3.419947862625122,0.410021036863327,1.8154667615890503,0.7992203,23,True
D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt10_seed2543799628246710615_00001_.txt,1.4444319009780884,3.277306318283081,0.8736032247543335,1.8224197626113892,0.7979119,24,True
D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000157_prompt01_seed4662467426203180555_00001_.txt,1.149698257446289,2.766464948654175,1.7917861938476562,1.6702607870101929,0.7978283,25,True
D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.txt,0.8302777409553528,3.7715859413146973,1.1361373662948608,1.8519675731658936,0.79742044,26,True
D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt01_seed8313467228094346550_00001_.txt,1.0362040996551514,3.000776767730713,1.7263082265853882,1.6733449697494507,0.7973216,27,True
D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt01_seed6016884435000876466_00001_.txt,1.0743768215179443,2.9405369758605957,1.72991144657135,1.682934045791626,0.7972523,28,True
D00_D00_longitudinal_crack_China_MotorBike_001313_prompt11_seed7596300050706753707_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt11_seed7596300050706753707_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt11_seed7596300050706753707_00001_.txt,0.8629315495491028,3.7696969509124756,1.2548149824142456,1.6847732067108154,0.796573,29,True
D00_D00_longitudinal_crack_China_MotorBike_000725_prompt08_seed8948761454776218093_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000725_prompt08_seed8948761454776218093_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000725_prompt08_seed8948761454776218093_00001_.txt,1.3656548261642456,4.081120491027832,0.3358302414417267,1.7670341730117798,0.79636514,30,True
D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.txt,1.1520984172821045,2.570894956588745,1.9495779275894165,1.7456424236297607,0.79611737,31,True
D00_D00_longitudinal_crack_China_MotorBike_000224_prompt03_seed5471307719937289052_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt03_seed5471307719937289052_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt03_seed5471307719937289052_00001_.txt,1.1007720232009888,3.031137466430664,1.7044007778167725,1.6787474155426025,0.79420406,32,True
D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.txt,1.0722895860671997,3.121952533721924,1.7181766033172607,1.614235281944275,0.79381263,33,True
D00_D00_longitudinal_crack_China_MotorBike_001770_prompt08_seed114843318189349834_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt08_seed114843318189349834_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt08_seed114843318189349834_00001_.txt,1.0303877592086792,3.065664052963257,1.7186379432678223,1.749627709388733,0.7934903,34,True
D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt09_seed7993274824854504157_00001_.txt,1.1489779949188232,2.8899738788604736,1.8694058656692505,1.5870575904846191,0.79335153,35,True
D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt03_seed1693620715890233050_00001_.txt,0.9699051976203918,3.3200511932373047,1.5732580423355103,1.7583801746368408,0.79284006,36,True
D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt06_seed935857500483149178_00001_.txt,0.8544952273368835,3.87492299079895,1.2544775009155273,1.7176631689071655,0.7925229,37,True
D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt09_seed3999619137393724771_00001_.txt,1.1475441455841064,2.8383965492248535,1.9082289934158325,1.6544225215911865,0.79170465,38,True
D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.txt,1.122609257698059,2.938769578933716,1.834020733833313,1.6868196725845337,0.791272,39,True
D00_D00_longitudinal_crack_China_MotorBike_000725_prompt09_seed6779268260372978129_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000725_prompt09_seed6779268260372978129_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000725_prompt09_seed6779268260372978129_00001_.txt,1.5570776462554932,3.8836536407470703,0.3942645192146301,1.809532880783081,0.7912427,40,True
D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt06_seed2720251508225841406_00001_.txt,0.9964757561683655,3.3850414752960205,1.5833523273468018,1.70461905002594,0.7907578,41,True
D00_D00_longitudinal_crack_China_MotorBike_000486_prompt13_seed3441217358528743128_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt13_seed3441217358528743128_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000486_prompt13_seed3441217358528743128_00001_.txt,0.7553640007972717,4.109986782073975,1.1393413543701172,1.8110333681106567,0.7905751,42,True
D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt07_seed4425556427232990883_00001_.txt,1.0409923791885376,3.3485159873962402,1.6138242483139038,1.6736736297607422,0.7898253,43,True
D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt06_seed3769353356201360877_00001_.txt,1.000599980354309,3.353269577026367,1.6397075653076172,1.6966567039489746,0.7897726,44,True
D00_D00_longitudinal_crack_China_MotorBike_000725_prompt07_seed1787020838169289035_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000725_prompt07_seed1787020838169289035_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000725_prompt07_seed1787020838169289035_00001_.txt,1.4403064250946045,4.373021125793457,0.1676144003868103,1.8127162456512451,0.78844607,45,True
D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.txt,1.0722370147705078,3.1748666763305664,1.7847731113433838,1.7130622863769531,0.78671944,46,True
D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.txt,1.0330801010131836,3.3024749755859375,1.669150710105896,1.7752197980880737,0.78666437,47,True
D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.txt,0.877034604549408,3.6558122634887695,1.5605415105819702,1.7617870569229126,0.78614604,48,True
D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.txt,0.9944524168968201,3.6709139347076416,1.5043261051177979,1.6569567918777466,0.78575385,49,True
D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.txt,0.9170222282409668,3.6013104915618896,1.5979961156845093,1.7403353452682495,0.7854637,50,True
D00_D00_longitudinal_crack_China_MotorBike_001445_prompt05_seed3792609518043474305_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt05_seed3792609518043474305_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt05_seed3792609518043474305_00001_.txt,1.5284100770950317,3.9317166805267334,0.5542599558830261,1.7992703914642334,0.78526735,51,True
D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.png,D00,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.txt,0.978545606136322,3.6295666694641113,1.420782208442688,1.8672419786453247,0.7847455,52,True
